NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_65	Gm8832	na	12559	0.0	0.32420656	No	
row_66	Scgb3a2	na	12701	0.0	0.32056522	No	
row_67	Gm6158	na	12884	0.0	0.31586507	No	
row_68	Gm14744	na	13595	0.0	0.29752922	No	
row_69	Gm26715	na	13609	0.0	0.2971935	No	
row_70	Gm12100	na	13641	0.0	0.29639292	No	
row_71	Gm14755	na	13662	0.0	0.2958764	No	
row_72	Gm12150	na	13759	0.0	0.29339722	No	
row_73	n-R5s42	na	14911	0.0	0.2636725	No	
row_74	Gm12825	na	15213	0.0	0.25589916	No	
row_75	Gm10292	na	15535	0.0	0.24760929	No	
row_76	Rhov	na	15801	0.0	0.24076563	No	
row_77	Gm24572	na	15912	0.0	0.23792487	No	
row_78	Gm22008	na	16083	0.0	0.2335346	No	
row_79	Gstt4	na	16365	0.0	0.22627774	No	
row_80	Olfr248	na	17067	0.0	0.20817433	No	
row_81	Gm5258	na	17079	0.0	0.20789026	No	
row_82	Adam1b	na	17310	0.0	0.20195049	No	
row_83	Olfr407-ps1	na	17900	0.0	0.18673949	No	
row_84	Sprr1a	na	18083	0.0	0.18203932	No	
row_85	B3galt2	na	18158	0.0	0.18012826	No	
row_86	Vmn1r-ps80	na	18421	0.0	0.17336209	No	
row_87	Vmn1r-ps67	na	18465	0.0	0.17225161	No	
row_88	Hoxc10	na	18552	0.0	0.17003064	No	
row_89	Rpl3-ps2	na	18591	0.0	0.1690493	No	
row_90	Gm22575	na	18601	0.0	0.16881686	No	
row_91	Smco1	na	19223	0.0	0.15277947	No	
row_92	Traj44	na	19904	0.0	0.1352184	No	
row_93	Amd-ps3	na	20518	0.0	0.1193876	No	
row_94	RP23-443P12.1	na	21125	0.0	0.10373758	No	
row_95	uc_338_15	na	21188	0.0	0.102136426	No	
row_96	Gm6065	na	21349	0.0	0.09800441	No	
row_97	Gm6039	na	21373	0.0	0.097410426	No	
row_98	Gm11950	na	21638	0.0	0.0905926	No	
row_99	Gm11955	na	21649	0.0	0.09033435	No	
row_100	1700018C11Rik	na	21921	0.0	0.08333574	No	
row_101	Vmn2r10	na	22279	0.0	0.07411618	No	
row_102	Mip	na	22459	0.0	0.06949348	No	
row_103	Gm23761	na	22529	0.0	0.06771155	No	
row_104	Gm23794	na	22542	0.0	0.06740165	No	
row_105	Nrl	na	22950	0.0	0.056890827	No	
row_106	Gm8220	na	22997	0.0	0.05570287	No	
row_107	Gm21796	na	23086	0.0	0.05343026	No	
row_108	Cdkl1	na	23349	0.0	0.04666408	No	
row_109	Pgr15l	na	23380	0.0	0.04588933	No	
row_110	Gm25648	na	23811	0.0	0.03478453	No	
row_111	Gm25696	na	24054	0.0	0.028534852	No	
row_112	Gm11105	na	24250	0.0	0.023498954	No	
row_113	Gm15488	na	24304	0.0	0.022130223	No	
row_114	mmu-mir-3473e	na	24440	0.0	0.018643834	No	
row_115	Gm1078	na	24569	0.0	0.015338219	No	
row_116	Gm15113	na	24580	0.0	0.015079968	No	
row_117	Gm3695	na	24646	0.0	0.013401335	No	
row_118	Lca5l	na	24695	0.0	0.01216173	No	
row_119	D13Ertd608e	na	24703	0.0	0.011980955	No	
row_120	mmu-mir-7235	na	24795	0.0	0.009630869	No	
row_121	mmu-mir-7068	na	24911	0.0	0.006660981	No	
row_122	Gm15845	na	25359	0.0	-0.0048828446	No	
row_123	Gm13203	na	25520	0.0	-0.009014863	No	
row_124	Gm25211	na	25572	0.0	-0.010331944	No	
row_125	Gm13282	na	25654	0.0	-0.012423777	No	
row_126	mt-Tg	na	25794	0.0	-0.016013468	No	
row_127	Ugt1a5	na	25803	0.0	-0.016220069	No	
row_128	Gm13368	na	25918	0.0	-0.019164132	No	
row_129	Gm25372	na	25943	0.0	-0.019783935	No	
row_130	Gm3173	na	26586	0.0	-0.036363658	No	
row_131	Nmur2	na	26776	0.0	-0.041244604	No	
row_132	Gm25100	na	26846	0.0	-0.043026537	No	
row_133	Gm17108	na	27038	0.0	-0.047959134	No	
row_134	Gm17177	na	27098	0.0	-0.049482815	No	
row_135	RP23-292F17.5	na	27293	0.0	-0.054492887	No	
row_136	Gm5415	na	27698	0.0	-0.06492623	No	
row_137	Olfr570	na	27785	0.0	-0.067147195	No	
row_138	Gm10863	na	28394	0.0	-0.08284886	No	
row_139	Gm22858	na	28461	0.0	-0.084553316	No	
row_140	Frat1	na	28469	0.0	-0.0847341	No	
row_141	Mstn	na	28558	0.0	-0.0870067	No	
row_142	Olfr1382	na	28645	0.0	-0.08922766	No	
row_143	C430039J16Rik	na	28742	0.0	-0.09170687	No	
row_144	Galnt2	na	28865	0.0	-0.094857536	No	
row_145	Gm24385	na	29126	0.0	-0.10157207	No	
row_146	Gm9095	na	29319	0.0	-0.10653049	No	
row_147	Ighv6-5	na	29324	0.0	-0.10663379	No	
row_148	Gm498	na	29484	0.0	-0.11073998	No	
row_149	Gm14080	na	29646	0.0	-0.114897825	No	
row_150	Olfr2	na	29761	0.0	-0.11784189	No	
row_151	Mir486	na	29774	0.0	-0.11815179	No	
row_152	Gm14111	na	29975	0.0	-0.12331681	No	
row_153	Gm16793	na	30118	0.0	-0.12698399	No	
row_154	Mir673	na	30312	0.0	-0.13196823	No	
row_155	Gm14231	na	30406	0.0	-0.13436995	No	
row_156	V1ra8	na	30456	0.0	-0.13563539	No	
row_157	Rps12l1	na	30575	0.0	-0.13868275	No	
row_158	Mir324	na	30708	0.0	-0.14209168	No	
row_159	Gm16548	na	30738	0.0	-0.1428406	No	
row_160	Gm26487	na	31157	0.0	-0.1536355	No	
row_161	Gm14571	na	31459	0.0	-0.16140886	No	
row_162	Pid1	na	31578	0.0	-0.16445622	No	
row_163	Gm24048	na	31887	0.0	-0.17241035	No	
row_164	Gm14669	na	31930	0.0	-0.17349501	No	
row_165	Pnma1	na	32253	0.0	-0.18181069	No	
row_166	Gm26332	na	32352	0.0	-0.18434155	No	
row_167	Gm14400	na	32618	0.0	-0.1911852	No	
row_168	Gm14445	na	32803	0.0	-0.19593704	No	
row_169	Oat	na	33380	-0.06536810100078583	-0.20900361	No	
row_170	Pip5k1a	na	33541	-0.08834463357925415	-0.21069121	No	
row_171	Hmga1	na	33564	-0.09125971049070358	-0.20873429	No	
row_172	Iqce	na	33569	-0.091684490442276	-0.20630077	No	
row_173	Anapc10	na	33774	-0.11632513999938965	-0.20835048	No	
row_174	Dhx40	na	33807	-0.12047133594751358	-0.20584355	No	
row_175	Gm15753	na	34006	-0.1456206887960434	-0.20692772	No	
row_176	Gm13826	na	34025	-0.14782606065273285	-0.20330235	No	
row_177	Zfp945	na	34850	-0.2616134285926819	-0.21734364	No	
row_178	4632415L05Rik	na	34961	-0.278084933757782	-0.21249004	No	
row_179	Rab3a	na	34969	-0.2790159583091736	-0.20495069	No	
row_180	S100pbp	na	34971	-0.2790653109550476	-0.19725503	No	
row_181	LRRC8A	na	35334	-0.33658334612846375	-0.19729076	No	
row_182	Gm16299	na	35471	-0.3483627736568451	-0.19116409	No	
row_183	Map4k3	na	35771	-0.3752536475658417	-0.18850286	No	
row_184	2210016L21Rik	na	35866	-0.39064979553222656	-0.18012148	No	
row_185	1700109H08Rik	na	35950	-0.40538448095321655	-0.17104834	No	
row_186	Rpa2	na	36098	-0.42883914709091187	-0.16297904	No	
row_187	Abhd10	na	36143	-0.4344322979450226	-0.15209499	No	
row_188	Gm15663	na	36205	-0.4399319589138031	-0.14149779	No	
row_189	5430405H02Rik	na	36481	-0.48565033078193665	-0.13516217	No	
row_190	Ano10	na	36668	-0.5140451788902283	-0.12574248	No	
row_191	Ogfod2	na	36886	-0.5401260852813721	-0.11640172	No	
row_192	Slc23a3	na	37036	-0.5528206825256348	-0.1049536	No	
row_193	Baz2b	na	37403	-0.6028452515602112	-0.09772541	No	
row_194	Sgk3	na	37489	-0.6296557188034058	-0.08249852	No	
row_195	Cd59a	na	37807	-0.7225568294525146	-0.07069258	No	
row_196	Lrrc14	na	38049	-0.8189558982849121	-0.054256648	No	
row_197	Ampd3	na	38088	-0.8330778479576111	-0.032187477	No	
row_198	Rpl10-ps3	na	38258	-0.9044981598854065	-0.011525261	No	
row_199	Zdhhc14	na	38471	-1.0344146490097046	0.011621149	No	
