NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_121	Cep85	na	2822	0.5465586185455322	0.777238	Yes	
row_122	Gmpr2	na	2856	0.5445154905319214	0.77990735	Yes	
row_123	Znhit2	na	2899	0.5414645075798035	0.7823245	Yes	
row_124	Dynll2	na	3059	0.5297746062278748	0.7816445	Yes	
row_125	Snapc2	na	3081	0.5287942290306091	0.7845221	Yes	
row_126	Mvb12a	na	3201	0.5197531580924988	0.7848103	Yes	
row_127	Mt1	na	3202	0.5197065472602844	0.7881714	Yes	
row_128	E2f3	na	3294	0.5087324976921082	0.7891115	Yes	
row_129	Nucb2	na	3312	0.5060593485832214	0.7919453	Yes	
row_130	Ppil1	na	3362	0.5030303001403809	0.79393315	Yes	
row_131	Rab19	na	3439	0.4930804371833801	0.79515934	Yes	
row_132	Cxx1a	na	3482	0.4890190362930298	0.79723734	Yes	
row_133	D17H6S56E-5	na	3487	0.4878506660461426	0.8002891	Yes	
row_134	Cox5b	na	3529	0.4834420680999756	0.80235684	Yes	
row_135	Dnttip1	na	3538	0.48197081685066223	0.80526733	Yes	
row_136	Nap1l1	na	3588	0.47442659735679626	0.80707014	Yes	
row_137	Prkrir	na	3625	0.4673609733581543	0.80916303	Yes	
row_138	4833439L19Rik	na	3732	0.46087655425071716	0.8094062	Yes	
row_139	Flnb	na	3839	0.4424554705619812	0.80953026	Yes	
row_140	Cdk4	na	3877	0.43585166335105896	0.8113935	Yes	
row_141	Fam92a	na	3885	0.4343077540397644	0.8140215	Yes	
row_142	Gm11974	na	3889	0.43405914306640625	0.81675124	Yes	
row_143	Ankrd50	na	3890	0.4338902235031128	0.81955737	Yes	
row_144	Rnf125	na	3919	0.42824095487594604	0.82160383	Yes	
row_145	Snx12	na	4092	0.41888952255249023	0.819871	Yes	
row_146	Pcbd2	na	4134	0.4096980392932892	0.82146186	Yes	
row_147	Sh3rf1	na	4208	0.3947306275367737	0.8221294	Yes	
row_148	Naa10	na	4243	0.38904914259910583	0.8237675	Yes	
row_149	Wdr6	na	4248	0.3879427909851074	0.8261731	Yes	
row_150	Rnf41	na	4254	0.38752254843711853	0.8285503	Yes	
row_151	Usp1	na	4300	0.3816162645816803	0.82985616	Yes	
row_152	Gins4	na	4311	0.3798242211341858	0.8320544	Yes	
row_153	Psmb7	na	4318	0.3782954514026642	0.83434594	Yes	
row_154	Mpp2	na	4353	0.3720124065876007	0.83587384	Yes	
row_155	Ankrd32	na	4366	0.36995258927345276	0.83795655	Yes	
row_156	Tmem97	na	4494	0.3479338586330414	0.83692694	Yes	
row_157	Plekho1	na	4507	0.3460528552532196	0.8388551	Yes	
row_158	Lman1	na	4868	0.3229578733444214	0.83164674	No	
row_159	Nup107	na	4899	0.31933894753456116	0.83293724	No	
row_160	Havcr2	na	4978	0.30611762404441833	0.8329026	No	
row_161	Pias3	na	4983	0.30548253655433655	0.834775	No	
row_162	Hbs1l	na	5145	0.27739185094833374	0.8324111	No	
row_163	Wbp5	na	5184	0.27262574434280396	0.83319294	No	
row_164	Mrpl27	na	5261	0.26357442140579224	0.83293486	No	
row_165	Golt1b	na	5359	0.24875135719776154	0.8320386	No	
row_166	Nudt21	na	5481	0.23243120312690735	0.8304169	No	
row_167	Mrpl4	na	5507	0.22893507778644562	0.8312519	No	
row_168	Ahsa1	na	5513	0.22791725397109985	0.8325968	No	
row_169	Adprh	na	5521	0.22682154178619385	0.8338829	No	
row_170	Dnaaf2	na	5560	0.22213047742843628	0.8343382	No	
row_171	Lmna	na	5563	0.22149406373500824	0.835719	No	
row_172	Rps27l	na	5711	0.19886885583400726	0.83320886	No	
row_173	Tmem120a	na	5835	0.18273025751113892	0.83121413	No	
row_174	Atp2a2	na	6004	0.16054746508598328	0.8279138	No	
row_175	Rfc4	na	6191	0.13865981996059418	0.8240071	No	
row_176	Lpgat1	na	6258	0.13098058104515076	0.82314974	No	
row_177	Txnrd1	na	6316	0.12460193037986755	0.82248354	No	
row_178	Acsl5	na	6353	0.11962053924798965	0.8223275	No	
row_179	Ipo5	na	6395	0.11427794396877289	0.8220077	No	
row_180	Ufm1	na	6491	0.10391218215227127	0.8202264	No	
row_181	Scd2	na	6596	0.0879683569073677	0.8181095	No	
row_182	Slc29a1	na	6656	0.07979090511798859	0.81710184	No	
row_183	Gtf2e2	na	6854	0.056696150451898575	0.81238097	No	
row_184	Ywhah	na	6994	0.040831658989191055	0.8090553	No	
row_185	Ywhaq	na	6995	0.04051396995782852	0.80931735	No	
row_186	4930579G24Rik	na	7081	0.029519084841012955	0.80731314	No	
row_187	Xpnpep1	na	7145	0.01897452399134636	0.80580884	No	
row_188	D1Ertd622e	na	32944	-0.015150480903685093	0.13967058	No	
row_189	Myo1c	na	33070	-0.02837858907878399	0.13662598	No	
row_190	Tmco1	na	33137	-0.036878179758787155	0.13516003	No	
row_191	Nup155	na	33163	-0.038539379835128784	0.13476364	No	
row_192	Noc4l	na	33445	-0.07523588091135025	0.12799336	No	
row_193	Nasp	na	33666	-0.10231274366378784	0.122973524	No	
row_194	Plk3	na	33981	-0.1423771232366562	0.11578524	No	
row_195	Spsb3	na	34015	-0.14675608277320862	0.11588213	No	
row_196	Slc19a1	na	34231	-0.1766996532678604	0.1114725	No	
row_197	Nup37	na	34950	-0.27694839239120483	0.09472118	No	
row_198	Ddx39	na	36060	-0.42223089933395386	0.06881184	No	
row_199	Ube2v1	na	37960	-0.7805712819099426	0.024818156	No	
