NAME	TITLE	SCORE	
Vmn2r54	na	0.0	
Vmn2r55	na	0.0	
Vmn2r52	na	0.0	
Vmn2r53	na	0.0	
Vmn2r50	na	0.0	
Vmn2r51	na	0.0	
4921513I03Rik	na	0.0	
Lingo2_1	na	0.0	
Adora1	na	0.0	
Lingo2_2	na	0.0	
Hephl1	na	0.0	
Nrtn	na	0.0	
Gm8346	na	0.0	
Gm8343	na	0.0	
Gm8344	na	0.0	
Gm8349	na	0.0	
A830019P07Rik	na	0.0	
Cuzd1	na	0.0	
Mageb16	na	0.0	
Mageb18	na	0.0	
Gm21198	na	0.0	
Alpi	na	0.0	
Gm8356	na	0.0	
Gm8357	na	0.0	
Gm8355	na	0.0	
Klrb1a	na	0.0	
Gm8358	na	0.0	
Ddah1	na	0.0	
2900052L18Rik	na	0.0	
Gm21182	na	0.0	
Gm21180	na	0.0	
Gm21184	na	0.0	
Gm21188	na	0.0	
Gm8362	na	0.0	
Gm8323	na	0.0	
Gm8324	na	0.0	
Gm8321	na	0.0	
Crym	na	0.0	
Calml3	na	0.0	
Calml4	na	0.0	
Olfr1293-ps	na	0.0	
Gm8330	na	0.0	
Gm8331	na	0.0	
Gm8334	na	0.0	
Dnajb3	na	0.0	
Gm8332	na	0.0	
Gm8338	na	0.0	
Eya1	na	0.0	
Eya4	na	0.0	
4930451I11Rik	na	0.0	
Vmn2r98	na	0.0	
Vmn2r99	na	0.0	
9330161L09Rik	na	0.0	
Vmn2r97	na	0.0	
Dnajb8	na	0.0	
Vmn2r94	na	0.0	
Dnajb7	na	0.0	
Vmn2r95	na	0.0	
Vmn2r92	na	0.0	
Vmn2r93	na	0.0	
Vmn2r90	na	0.0	
4930509K18Rik	na	0.0	
Hemgn	na	0.0	
Vmn2r91	na	0.0	
1700010K10Rik	na	0.0	
4632411P08Rik	na	0.0	
Gm8340	na	0.0	
Tex13a	na	0.0	
Ighv1-9	na	0.0	
Ighv1-2	na	0.0	
Ighv1-5	na	0.0	
Ighv1-4	na	0.0	
Ighv1-7	na	0.0	
Inca1	na	0.0	
4930509E16Rik	na	0.0	
Ankef1	na	0.0	
Slc18a1	na	0.0	
9330133O14Rik	na	0.0	
Gm21616	na	0.0	
Gm21617	na	0.0	
Gm21614	na	0.0	
Slc6a16_2	na	0.0	
Slc6a16_1	na	0.0	
Alx4	na	0.0	
Alx3	na	0.0	
Alx1	na	0.0	
Gm21608	na	0.0	
Cdk18	na	0.0	
Cdk15	na	0.0	
Cdk14	na	0.0	
Pkd1l1	na	0.0	
Pkd1l2	na	0.0	
4933440J02Rik	na	0.0	
Efcc1	na	0.0	
Prdx2-rs3	na	0.0	
Tbc1d21	na	0.0	
Btn2a2	na	0.0	
4930547C10Rik	na	0.0	
Pygl	na	0.0	
BC046251	na	0.0	
Slc18b1	na	0.0	
Gm21679	na	0.0	
Gm21677	na	0.0	
Fscn2	na	0.0	
Fscn3	na	0.0	
mmu-mir-6904	na	0.0	
mmu-mir-6905	na	0.0	
mmu-mir-6903	na	0.0	
mmu-mir-6900	na	0.0	
mmu-mir-6901	na	0.0	
Gm21671	na	0.0	
mmu-mir-6908	na	0.0	
Aicda	na	0.0	
mmu-mir-6909	na	0.0	
Gm21672	na	0.0	
mmu-mir-6907	na	0.0	
1500012K07Rik	na	0.0	
mmu-mir-6916	na	0.0	
mmu-mir-6913	na	0.0	
Cox7b2	na	0.0	
mmu-mir-6914	na	0.0	
mmu-mir-6911	na	0.0	
mmu-mir-6912	na	0.0	
mmu-mir-6910	na	0.0	
4921513D11Rik	na	0.0	
Glis1	na	0.0	
Gm21660	na	0.0	
Csf2	na	0.0	
mmu-mir-6919	na	0.0	
Csf3	na	0.0	
Gm21661	na	0.0	
mmu-mir-6917	na	0.0	
mmu-mir-6918	na	0.0	
Gm21698	na	0.0	
Gm21699	na	0.0	
Olfr1191-ps1	na	0.0	
mmu-mir-6926	na	0.0	
mmu-mir-6927	na	0.0	
mmu-mir-6922	na	0.0	
mmu-mir-6923	na	0.0	
mmu-mir-6921	na	0.0	
Gm21693	na	0.0	
Ndn	na	0.0	
Ndp	na	0.0	
mmu-mir-6928	na	0.0	
mmu-mir-6929	na	0.0	
Lin28a	na	0.0	
Lin28b	na	0.0	
Smtnl1	na	0.0	
Mir450b	na	0.0	
Smtnl2	na	0.0	
mmu-mir-6930	na	0.0	
Sucnr1	na	0.0	
mmu-mir-6937	na	0.0	
mmu-mir-6938	na	0.0	
mmu-mir-6935	na	0.0	
mmu-mir-6936	na	0.0	
mmu-mir-6933	na	0.0	
mmu-mir-6934	na	0.0	
mmu-mir-6931	na	0.0	
mmu-mir-6932	na	0.0	
Gm21681	na	0.0	
Nes	na	0.0	
Gm21683	na	0.0	
mmu-mir-6939	na	0.0	
Gm21634	na	0.0	
Tmem150c	na	0.0	
Gm21633	na	0.0	
Gm21638	na	0.0	
Ambp	na	0.0	
Ambn	na	0.0	
Gm21637	na	0.0	
mmu-mir-6940	na	0.0	
mmu-mir-6941	na	0.0	
Tmem150b	na	0.0	
Lrrc37a	na	0.0	
mmu-mir-6949	na	0.0	
mmu-mir-6946	na	0.0	
mmu-mir-6944	na	0.0	
mmu-mir-6945	na	0.0	
mmu-mir-6942	na	0.0	
Tex101	na	0.0	
mmu-mir-6943	na	0.0	
Gm21626	na	0.0	
Mov10l1	na	0.0	
mmu-mir-6951	na	0.0	
Ngb	na	0.0	
Mir297a-4	na	0.0	
mmu-mir-6952	na	0.0	
2810468N07Rik	na	0.0	
Mir297a-3	na	0.0	
mmu-mir-6950	na	0.0	
Ngf	na	0.0	
Tmem151b	na	0.0	
Tmem151a	na	0.0	
mmu-mir-6959	na	0.0	
mmu-mir-6957	na	0.0	
mmu-mir-6958	na	0.0	
mmu-mir-6955	na	0.0	
mmu-mir-6956	na	0.0	
mmu-mir-6953	na	0.0	
Ngp	na	0.0	
RP23-148P22.2	na	0.0	
mmu-mir-6954	na	0.0	
RP23-148P22.1	na	0.0	
Gm21657	na	0.0	
Gm21654	na	0.0	
Gm21655	na	0.0	
Gm21658	na	0.0	
Zdbf2	na	0.0	
mmu-mir-6963	na	0.0	
mmu-mir-6960	na	0.0	
mmu-mir-6961	na	0.0	
Gm18006	na	0.0	
mmu-mir-6968	na	0.0	
mmu-mir-6969	na	0.0	
mmu-mir-6966	na	0.0	
RP24-570C10.6	na	0.0	
4930465M20Rik	na	0.0	
mmu-mir-6965	na	0.0	
RP24-570C10.7	na	0.0	
Nhs	na	0.0	
Gm21650	na	0.0	
Gm21645	na	0.0	
Rab40b	na	0.0	
mmu-mir-6974	na	0.0	
mmu-mir-6971	na	0.0	
mmu-mir-6972	na	0.0	
mmu-mir-6970	na	0.0	
mmu-mir-6979	na	0.0	
mmu-mir-6977	na	0.0	
mmu-mir-6978	na	0.0	
mmu-mir-6975	na	0.0	
Gm21642	na	0.0	
Gm8266	na	0.0	
Gm8267	na	0.0	
mmu-mir-6984	na	0.0	
mmu-mir-6985	na	0.0	
mmu-mir-6982	na	0.0	
mmu-mir-6983	na	0.0	
mmu-mir-6980	na	0.0	
mmu-mir-6981	na	0.0	
mmu-mir-6988	na	0.0	
mmu-mir-6989	na	0.0	
mmu-mir-6986	na	0.0	
mmu-mir-6987	na	0.0	
Gm8271	na	0.0	
Gm8279	na	0.0	
Olfr595-ps1	na	0.0	
4930447M23Rik	na	0.0	
Ppap2b	na	0.0	
mmu-mir-6995	na	0.0	
mmu-mir-6996	na	0.0	
mmu-mir-6993	na	0.0	
mmu-mir-6991	na	0.0	
mmu-mir-6992	na	0.0	
Lefty2	na	0.0	
mmu-mir-6990	na	0.0	
Mir449b	na	0.0	
mmu-mir-6999	na	0.0	
Csn3	na	0.0	
Mir449a	na	0.0	
mmu-mir-6997	na	0.0	
mmu-mir-6998	na	0.0	
Gm8281	na	0.0	
Gm8246	na	0.0	
Gm8247	na	0.0	
Gm8244	na	0.0	
Gm8245	na	0.0	
4930534D22Rik	na	0.0	
Lefty1	na	0.0	
Spon2	na	0.0	
Gucy1b2	na	0.0	
Gucy1b3	na	0.0	
D830013O20Rik	na	0.0	
Gm8250	na	0.0	
Gm8254	na	0.0	
Gm8257	na	0.0	
Gm8256	na	0.0	
Dnah14	na	0.0	
Gucy1a2	na	0.0	
Dnah10	na	0.0	
Nms	na	0.0	
Dnah12	na	0.0	
Nmu	na	0.0	
Gm8260	na	0.0	
Gm8261	na	0.0	
Mir446q	na	0.0	
Gm8265	na	0.0	
Calhm1	na	0.0	
4930535L15Rik	na	0.0	
Acot12	na	0.0	
Rpl15-ps2	na	0.0	
Rpl15-ps3	na	0.0	
Nog	na	0.0	
Rp1l1	na	0.0	
Nov	na	0.0	
Calhm3	na	0.0	
Cyp21a2-ps	na	0.0	
Gm8289	na	0.0	
Tgif2lx2	na	0.0	
Tgif2lx1	na	0.0	
Saa4	na	0.0	
Saa3	na	0.0	
4933407E24Rik	na	0.0	
Npl	na	0.0	
Nps	na	0.0	
Npw	na	0.0	
Npy	na	0.0	
Gm8297	na	0.0	
Csta	na	0.0	
Gm8298	na	0.0	
B430319H21Rik	na	0.0	
Olfr1292-ps1	na	0.0	
Cst8	na	0.0	
Cst9	na	0.0	
D830026I12Rik	na	0.0	
AF366264	na	0.0	
Saa2	na	0.0	
Saa1	na	0.0	
4931440L10Rik	na	0.0	
Nrk	na	0.0	
Nrl	na	0.0	
Btn1a1	na	0.0	
Plvap	na	0.0	
Lmo3	na	0.0	
Haao	na	0.0	
Lmo1	na	0.0	
Amot	na	0.0	
Ntm	na	0.0	
Nts	na	0.0	
Prr23a	na	0.0	
Dnah7c	na	0.0	
Amph	na	0.0	
1700028I16Rik	na	0.0	
AC117796.1	na	0.0	
AC117796.2	na	0.0	
Zfhx4	na	0.0	
Gm8224	na	0.0	
Gm8225	na	0.0	
Gm8229	na	0.0	
Cdhr5	na	0.0	
Cdhr2	na	0.0	
Cdhr1	na	0.0	
Cyp2d37-ps	na	0.0	
Scimp	na	0.0	
Gm8232	na	0.0	
Muc5ac	na	0.0	
Mageb8-ps	na	0.0	
G730003C15Rik	na	0.0	
Gm8202	na	0.0	
4930578I06Rik	na	0.0	
Gm8200	na	0.0	
Gm8207	na	0.0	
Upk3bl	na	0.0	
Mir449c	na	0.0	
Amtn	na	0.0	
Best4-ps	na	0.0	
Gm8210	na	0.0	
Gm8213	na	0.0	
Gm8214	na	0.0	
Gm8212	na	0.0	
Gm8217	na	0.0	
Gm8215	na	0.0	
Gm8216	na	0.0	
BC117090	na	0.0	
4930470P17Rik	na	0.0	
4933438K21Rik	na	0.0	
D7Ertd443e	na	0.0	
Gm8220	na	0.0	
Gm8221	na	0.0	
Cacng8	na	0.0	
Cacng6	na	0.0	
Cacng7	na	0.0	
Gm21715	na	0.0	
Gm21719	na	0.0	
Cacng1	na	0.0	
Gm21717	na	0.0	
Gm21718	na	0.0	
Cacng4	na	0.0	
Cacng5	na	0.0	
Cacng2	na	0.0	
Cacng3	na	0.0	
VIS1	na	0.0	
5330439A09Rik	na	0.0	
4930449E01Rik	na	0.0	
Gm21704	na	0.0	
Gm21708	na	0.0	
D630036H23Rik	na	0.0	
Gm21733	na	0.0	
Gm21734	na	0.0	
Gm21731	na	0.0	
Gm21732	na	0.0	
Gm21737	na	0.0	
Gm21735	na	0.0	
Gm21736	na	0.0	
Ighv2-7	na	0.0	
Gm21739	na	0.0	
Ighv2-9	na	0.0	
RP24-161L16.2	na	0.0	
Ighv2-2	na	0.0	
Ighv2-1	na	0.0	
Ighv2-4	na	0.0	
Ighv2-3	na	0.0	
Ighv2-6	na	0.0	
Ighv2-5	na	0.0	
Tcam1	na	0.0	
Hao1	na	0.0	
Hamp	na	0.0	
Hao2	na	0.0	
Gm21722	na	0.0	
Gm21723	na	0.0	
Gm21720	na	0.0	
4930519F16Rik	na	0.0	
Gm21721	na	0.0	
Gm21726	na	0.0	
Gm21724	na	0.0	
Gm21725	na	0.0	
Gm21728	na	0.0	
Gm21729	na	0.0	
AC116451.1	na	0.0	
RP23-265F16.2	na	0.0	
RP23-265F16.5	na	0.0	
4933413L06Rik	na	0.0	
Gcnt7	na	0.0	
Gcnt4	na	0.0	
Gcnt3	na	0.0	
Gcnt2	na	0.0	
Pate4	na	0.0	
Prr15l	na	0.0	
Mycbpap	na	0.0	
Ntf5	na	0.0	
Has1	na	0.0	
Ntf3	na	0.0	
Slc17a3	na	0.0	
Slc17a4	na	0.0	
Has2	na	0.0	
Slc17a1	na	0.0	
Slc17a2	na	0.0	
Slc17a7	na	0.0	
Slc17a6	na	0.0	
Ocm	na	0.0	
Ctf1	na	0.0	
Dscaml1	na	0.0	
Gm21799	na	0.0	
Gm21797	na	0.0	
Gm21798	na	0.0	
Sat2	na	0.0	
Ctgf	na	0.0	
Gm21791	na	0.0	
Gm21792	na	0.0	
Gm21790	na	0.0	
Gm21795	na	0.0	
Gm21796	na	0.0	
Gm21794	na	0.0	
Gm21788	na	0.0	
Gm21789	na	0.0	
Gm21786	na	0.0	
Gm21787	na	0.0	
F830045P16Rik	na	0.0	
Gm21780	na	0.0	
Gm21781	na	0.0	
Mir4660	na	0.0	
Gm21784	na	0.0	
4930556L07Rik	na	0.0	
Gm21785	na	0.0	
Gm21782	na	0.0	
Gm21783	na	0.0	
4933406F09Rik	na	0.0	
3110039M20Rik	na	0.0	
Gm18159	na	0.0	
Ogn	na	0.0	
4930445B16Rik	na	0.0	
Gm21755	na	0.0	
Gm21753	na	0.0	
Gm21754	na	0.0	
Gm21759	na	0.0	
Gm21757	na	0.0	
Gm21758	na	0.0	
Necab2	na	0.0	
Necab1	na	0.0	
Gm21751	na	0.0	
Gm21752	na	0.0	
Gm21750	na	0.0	
Gm21744	na	0.0	
Gm21745	na	0.0	
Gm21742	na	0.0	
Ang6	na	0.0	
Gm21743	na	0.0	
Ang5	na	0.0	
Gm21748	na	0.0	
Ang4	na	0.0	
Gm21749	na	0.0	
Gm21746	na	0.0	
Ang2	na	0.0	
Gm21747	na	0.0	
B3galnt1	na	0.0	
Gm21740	na	0.0	
Gm21741	na	0.0	
AV064505	na	0.0	
Gm21777	na	0.0	
Gm21778	na	0.0	
Gm21775	na	0.0	
Gm21776	na	0.0	
Gm21779	na	0.0	
Ntn5	na	0.0	
Gm18128	na	0.0	
Ntn3	na	0.0	
Gm21773	na	0.0	
Cyp4f41-ps	na	0.0	
Gm21774	na	0.0	
Gm21771	na	0.0	
Gm21772	na	0.0	
Gm21766	na	0.0	
Gm21767	na	0.0	
Gm21764	na	0.0	
Gm21765	na	0.0	
Gm21768	na	0.0	
Gm21762	na	0.0	
Gm21763	na	0.0	
Gm21760	na	0.0	
Gm21761	na	0.0	
Gm8145	na	0.0	
Zcchc13	na	0.0	
Pin1rt1	na	0.0	
9030619P08Rik	na	0.0	
Zcchc14	na	0.0	
Gm8152	na	0.0	
Zcchc16	na	0.0	
Speer4a	na	0.0	
Gm8159	na	0.0	
Speer4b	na	0.0	
Speer4e	na	0.0	
Speer4f	na	0.0	
Speer4c	na	0.0	
Omd	na	0.0	
Speer4d	na	0.0	
Omg	na	0.0	
Ank2	na	0.0	
Ank1	na	0.0	
1700003E24Rik	na	0.0	
Omp	na	0.0	
Gm8161	na	0.0	
Gm8165	na	0.0	
Gm8163	na	0.0	
Gm8164	na	0.0	
Gm8126	na	0.0	
Gm8129	na	0.0	
A430105J06Rik	na	0.0	
Gm8127	na	0.0	
9030612E09Rik	na	0.0	
Vstm2b	na	0.0	
Vstm2a	na	0.0	
Cts3	na	0.0	
Cts6	na	0.0	
Cts7	na	0.0	
Cts8	na	0.0	
Vstm2l	na	0.0	
Gm8138	na	0.0	
mmu-mir-6897	na	0.0	
Golgb1_2	na	0.0	
mmu-mir-6898	na	0.0	
mmu-mir-6899	na	0.0	
Ctsg	na	0.0	
Ctsj	na	0.0	
Ctsm	na	0.0	
Ctsq	na	0.0	
ZEB2_AS1_4	na	0.0	
Ctsr	na	0.0	
ZEB2_AS1_3	na	0.0	
ZEB2_AS1_2	na	0.0	
ZEB2_AS1_1	na	0.0	
8030423F21Rik	na	0.0	
Gm8194	na	0.0	
Gramd2	na	0.0	
Ltbp2	na	0.0	
Gm8192	na	0.0	
Gm18191	na	0.0	
Gp1ba	na	0.0	
Gm8199	na	0.0	
Ctrc	na	0.0	
Ano9	na	0.0	
Ano7	na	0.0	
Ano5	na	0.0	
Ano4	na	0.0	
Ano3	na	0.0	
Ano2	na	0.0	
Ano1	na	0.0	
1700034O15Rik	na	0.0	
6330562C20Rik	na	0.0	
Gm8167	na	0.0	
CT025583.1	na	0.0	
Mir466c-2	na	0.0	
Tmem132e	na	0.0	
Tmem132c	na	0.0	
Mir466c-1	na	0.0	
Tmem132d	na	0.0	
Gm8172	na	0.0	
Gm8177	na	0.0	
Gm8174	na	0.0	
Scarletltr	na	0.0	
Gm8178	na	0.0	
Gm18199	na	0.0	
1700012C08Rik	na	0.0	
Gm8180	na	0.0	
Gm8183	na	0.0	
Gm8181	na	0.0	
Gm8185	na	0.0	
Otc	na	0.0	
Cxcr1	na	0.0	
Cxcr2	na	0.0	
Otp	na	0.0	
Ott	na	0.0	
Hoxa11os	na	0.0	
Trp63	na	0.0	
9630028B13Rik	na	0.0	
Cdc42ep1	na	0.0	
Cdc42ep2	na	0.0	
Cdc42ep5	na	0.0	
Itgb2l	na	0.0	
Mup-ps21	na	0.0	
Mup-ps20	na	0.0	
Creb3l3	na	0.0	
Creb3l4	na	0.0	
Mup-ps22	na	0.0	
Wnt6	na	0.0	
Prpmp5	na	0.0	
Wnt2	na	0.0	
Wnt1	na	0.0	
SNORA7_1	na	0.0	
SNORA7_2	na	0.0	
F830001A07Rik	na	0.0	
1700001F09Rik	na	0.0	
Gcom1	na	0.0	
Gm8104	na	0.0	
Gm8107	na	0.0	
Trnp1	na	0.0	
Gm8108	na	0.0	
Oxt	na	0.0	
4930428N03Rik	na	0.0	
Gm8111	na	0.0	
Gm8114	na	0.0	
Gm8112	na	0.0	
Gm8113	na	0.0	
Gm8116	na	0.0	
Mup-ps10	na	0.0	
Mup-ps12	na	0.0	
Mup-ps11	na	0.0	
Mup-ps14	na	0.0	
9130015L21Rik	na	0.0	
Mup-ps13	na	0.0	
Mup-ps16	na	0.0	
Mup-ps15	na	0.0	
Rpl9-ps7	na	0.0	
Mup-ps18	na	0.0	
Mup-ps17	na	0.0	
Rpl9-ps5	na	0.0	
Rpl9-ps4	na	0.0	
Mup-ps19	na	0.0	
Rpl9-ps3	na	0.0	
Dock3	na	0.0	
Rpl9-ps2	na	0.0	
Rpl9-ps1	na	0.0	
Dock7	na	0.0	
Spns2	na	0.0	
Olfr22-ps1	na	0.0	
Gm8121	na	0.0	
Gm8122	na	0.0	
Itih5l-ps	na	0.0	
Dock1	na	0.0	
Cxcl9	na	0.0	
Hist3h2bb-ps	na	0.0	
Cxcl1	na	0.0	
Cxcl3	na	0.0	
Lmod2	na	0.0	
Cxcl5	na	0.0	
Lmod3	na	0.0	
3100002H09Rik	na	0.0	
Gm8100	na	0.0	
Fkbp1b	na	0.0	
RP23-477C13.2	na	0.0	
Itgbl1	na	0.0	
A830073O21Rik	na	0.0	
Ccl25_2	na	0.0	
Phka1	na	0.0	
9530077C05Rik	na	0.0	
4930504O13Rik	na	0.0	
1700015O11Rik	na	0.0	
Olfr363-ps	na	0.0	
Pah	na	0.0	
Cubn	na	0.0	
RP24-175I14.9	na	0.0	
RP24-175I14.4	na	0.0	
Echdc3	na	0.0	
Sbpl	na	0.0	
Amigo3	na	0.0	
Slc2a13	na	0.0	
Slc2a10	na	0.0	
Matr3-ps2	na	0.0	
B230208H11Rik	na	0.0	
Ccdc144b	na	0.0	
2310065F04Rik	na	0.0	
Pdc	na	0.0	
Fkbp14	na	0.0	
Tcf15	na	0.0	
RP23-386C10.2	na	0.0	
Fkbp10	na	0.0	
Pf4	na	0.0	
Aoc3	na	0.0	
Aoc1	na	0.0	
Aoah	na	0.0	
4933424L21Rik	na	0.0	
Tcf23	na	0.0	
Tcf24	na	0.0	
2210411M09Rik	na	0.0	
Tcf21	na	0.0	
Gm21435	na	0.0	
4933402D24Rik	na	0.0	
Cdkl5	na	0.0	
Cdkl4	na	0.0	
Cdkl1	na	0.0	
Gm21430	na	0.0	
Gm21425	na	0.0	
Gm21427	na	0.0	
Pgc	na	0.0	
Pgf	na	0.0	
Lrrc10b	na	0.0	
Pgr	na	0.0	
4930419G24Rik	na	0.0	
Gm8091	na	0.0	
A730090N16Rik	na	0.0	
Gm21451	na	0.0	
1700128E19Rik	na	0.0	
Gm8094	na	0.0	
Gm8097	na	0.0	
Gm8098	na	0.0	
Gm21447	na	0.0	
Pip	na	0.0	
Gm21440	na	0.0	
Gm21443	na	0.0	
Cul7	na	0.0	
Fndc3b	na	0.0	
Aknad1	na	0.0	
Ctsll3	na	0.0	
Phkg1	na	0.0	
Rpl38-ps1	na	0.0	
Rpl38-ps2	na	0.0	
Lrrc14b	na	0.0	
Gm21412	na	0.0	
4930505K14Rik	na	0.0	
Plg	na	0.0	
n-R5-8s1	na	0.0	
5730412P04Rik	na	0.0	
Pgr15l	na	0.0	
Pln	na	0.0	
Zfp385a	na	0.0	
Zfp385c	na	0.0	
Zfp385b	na	0.0	
Gm21405	na	0.0	
4933416E03Rik	na	0.0	
1700019B03Rik	na	0.0	
B020031M17Rik	na	0.0	
mascRNA-menRNA	na	0.0	
Gm8024	na	0.0	
B230208B08Rik	na	0.0	
Gm8034	na	0.0	
Gm8032	na	0.0	
Gm8038	na	0.0	
Gm8036	na	0.0	
Gm8040	na	0.0	
A330076H08Rik	na	0.0	
Gm8005	na	0.0	
Ppl	na	0.0	
Ppy	na	0.0	
Gm8011	na	0.0	
Gm8019	na	0.0	
2210019I11Rik	na	0.0	
Gm8018	na	0.0	
Gm8020	na	0.0	
Olfr1268-ps1	na	0.0	
Gm8068	na	0.0	
Mir467h	na	0.0	
CR974451.1	na	0.0	
Mir467g	na	0.0	
Mir466b-7	na	0.0	
Mir467b	na	0.0	
Gnrhr	na	0.0	
Mir466b-8	na	0.0	
Mir466b-5	na	0.0	
Mir466b-6	na	0.0	
Prl	na	0.0	
Mir466b-3	na	0.0	
Mir467f	na	0.0	
Mir466b-4	na	0.0	
Mir467e	na	0.0	
Mir466b-1	na	0.0	
Mir467d	na	0.0	
Mir466b-2	na	0.0	
Mir467c	na	0.0	
Scd3	na	0.0	
Gm8074	na	0.0	
Gm21470	na	0.0	
Scd1	na	0.0	
Gm8072	na	0.0	
Guca2b	na	0.0	
Gm21476	na	0.0	
Gm21477	na	0.0	
Gm8078	na	0.0	
Gm21469	na	0.0	
Gm8079	na	0.0	
Gm8080	na	0.0	
4930432L08Rik	na	0.0	
Gm8084	na	0.0	
Gm21462	na	0.0	
Gm8082	na	0.0	
Gm8089	na	0.0	
Gm8087	na	0.0	
C1qb	na	0.0	
Gm8048	na	0.0	
C1qa	na	0.0	
Gm8046	na	0.0	
Pth	na	0.0	
Ptn	na	0.0	
Tmem120b	na	0.0	
Gm8051	na	0.0	
Gm8050	na	0.0	
Gm21498	na	0.0	
Gm8055	na	0.0	
Gm8053	na	0.0	
Gm8054	na	0.0	
Mir466i	na	0.0	
C1rb	na	0.0	
Mir466h	na	0.0	
Gm8057	na	0.0	
Mir466g	na	0.0	
Mir466m	na	0.0	
Mir466l	na	0.0	
Mir466k	na	0.0	
Mir466j	na	0.0	
Clpsl2	na	0.0	
Mir200b	na	0.0	
Mir466e	na	0.0	
Mir200c	na	0.0	
Mir466d	na	0.0	
4921515E04Rik	na	0.0	
Mir200a	na	0.0	
Igkv9-129	na	0.0	
Gm8062	na	0.0	
Igkv9-120	na	0.0	
Mir466p	na	0.0	
Gm8061	na	0.0	
Guca1a	na	0.0	
Mir466n	na	0.0	
Igkv9-124	na	0.0	
Gm8064	na	0.0	
Igkv9-123	na	0.0	
Gm8065	na	0.0	
Arl13a	na	0.0	
Atp10b	na	0.0	
C1rl	na	0.0	
Scel	na	0.0	
Scg3	na	0.0	
Scg2	na	0.0	
Atp12a	na	0.0	
Tcrg-C3	na	0.0	
Tcrg-C2	na	0.0	
Morc4	na	0.0	
Loxl2	na	0.0	
mt-Rnr2	na	0.0	
Loxl1	na	0.0	
mt-Rnr1	na	0.0	
Loxl4	na	0.0	
Scgn	na	0.0	
Pyy	na	0.0	
Tekt5	na	0.0	
Tekt4	na	0.0	
Tekt3	na	0.0	
Tekt2	na	0.0	
Tekt1	na	0.0	
Flrt1	na	0.0	
Flrt2	na	0.0	
Pzp	na	0.0	
Olfr997-ps1	na	0.0	
Aox4	na	0.0	
Aox3	na	0.0	
9530080O11Rik	na	0.0	
Aox2	na	0.0	
Aox1	na	0.0	
HOXA11-AS1_5	na	0.0	
HOXA11-AS1_6	na	0.0	
HOXA11-AS1_1	na	0.0	
HOXA11-AS1_2	na	0.0	
A230020J21Rik	na	0.0	
HOXA11-AS1_3	na	0.0	
HOXA11-AS1_4	na	0.0	
3010003L10Rik	na	0.0	
Hcn4	na	0.0	
Scgb2b22-ps	na	0.0	
Foxl1_2	na	0.0	
Foxl1_1	na	0.0	
Mir208b	na	0.0	
Mir208a	na	0.0	
Uts2b	na	0.0	
Galns	na	0.0	
Actbl2	na	0.0	
AC125259.1	na	0.0	
Olfr625-ps1	na	0.0	
Uts2r	na	0.0	
Hcn1	na	0.0	
Hcn2	na	0.0	
Sh3rf2	na	0.0	
Sh3rf3	na	0.0	
4930529C04Rik	na	0.0	
Apc-ps1	na	0.0	
4921518J05Rik	na	0.0	
1500035N22Rik	na	0.0	
Slc19a3	na	0.0	
Usp17ld	na	0.0	
Usp17le	na	0.0	
Topaz1	na	0.0	
A830012C17Rik	na	0.0	
AY074887	na	0.0	
Usp17la	na	0.0	
Usp17lb	na	0.0	
Usp17lc	na	0.0	
1810013D15Rik	na	0.0	
Apc2	na	0.0	
Lpcat2b	na	0.0	
Hcrt	na	0.0	
Ankfn1	na	0.0	
Aifm3	na	0.0	
Sctr	na	0.0	
Olfr1369-ps1	na	0.0	
B530045E10Rik	na	0.0	
Pkdrej	na	0.0	
Apcs	na	0.0	
Gabrr1	na	0.0	
Gabrr3	na	0.0	
Dhrs2	na	0.0	
5730422E09Rik	na	0.0	
Mir487b	na	0.0	
Hsd3b6	na	0.0	
Hsd3b5	na	0.0	
Cox6a2	na	0.0	
Hsd3b4	na	0.0	
Hsd3b3	na	0.0	
Hsd3b2	na	0.0	
Hsd3b1	na	0.0	
Dhrs9	na	0.0	
Gm21542	na	0.0	
Gm21541	na	0.0	
2310043M15Rik	na	0.0	
Gm21572	na	0.0	
Gm21573	na	0.0	
AC087902.1	na	0.0	
4930457A20Rik	na	0.0	
Gm21560	na	0.0	
RP23-392M3.2	na	0.0	
Gm21562	na	0.0	
Gm21518	na	0.0	
Trpc6	na	0.0	
Trpc5	na	0.0	
Trpc7	na	0.0	
Trpc1	na	0.0	
Trpc4	na	0.0	
Trpc3	na	0.0	
2310075C17Rik	na	0.0	
1700031A10Rik	na	0.0	
Gm21506	na	0.0	
2010013B24Rik	na	0.0	
Gm21539	na	0.0	
AV039307	na	0.0	
2810455O05Rik	na	0.0	
Trpa1	na	0.0	
Gm21530	na	0.0	
Gm21524	na	0.0	
Gm21529	na	0.0	
B230378P21Rik	na	0.0	
BC048943	na	0.0	
Foxl2os	na	0.0	
5330411J11Rik	na	0.0	
1700041M05Rik	na	0.0	
AC102758.1	na	0.0	
B130024G19Rik	na	0.0	
MESTIT1_2	na	0.0	
MESTIT1_3	na	0.0	
Sdc2	na	0.0	
Gabrg2	na	0.0	
Gabrg1	na	0.0	
Gabrg3	na	0.0	
Mir216a	na	0.0	
RP24-376I11.1	na	0.0	
Mir216b	na	0.0	
Kirrel3	na	0.0	
Apoh	na	0.0	
Sdc1	na	0.0	
