NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_92	Ncapg	na	202	2.4188051223754883	0.6342951	Yes	
row_93	Smc2	na	204	2.390286684036255	0.6391282	Yes	
row_94	Fam162a	na	210	2.369680166244507	0.64381605	Yes	
row_95	Casc5	na	212	2.3569719791412354	0.64858145	Yes	
row_96	Uhrf1	na	213	2.3563787937164307	0.6533714	Yes	
row_97	Nuf2	na	218	2.340296745300293	0.6580254	Yes	
row_98	Ide	na	220	2.33443021774292	0.6627449	Yes	
row_99	Bub1b	na	223	2.3252294063568115	0.6674199	Yes	
row_100	Tjp2	na	225	2.3096871376037598	0.67208916	Yes	
row_101	Pgk1	na	232	2.2781503200531006	0.6765651	Yes	
row_102	Ezh2	na	234	2.2747161388397217	0.6811633	Yes	
row_103	Hells	na	235	2.2708208560943604	0.68577933	Yes	
row_104	Cebpb	na	236	2.261523962020874	0.69037646	Yes	
row_105	Txn1	na	238	2.255098342895508	0.6949347	Yes	
row_106	Cisd1	na	242	2.2312567234039307	0.6993929	Yes	
row_107	Atp2b4	na	250	2.2061851024627686	0.7036968	Yes	
row_108	Batf	na	256	2.197937488555908	0.7080356	Yes	
row_109	Crmp1	na	258	2.194868564605713	0.7124714	Yes	
row_110	Myo1f	na	262	2.184722661972046	0.71683496	Yes	
row_111	Melk	na	263	2.183821439743042	0.72127414	Yes	
row_112	Psat1	na	265	2.175067901611328	0.72566974	Yes	
row_113	Cdc45	na	267	2.169464349746704	0.73005396	Yes	
row_114	Fam110a	na	277	2.1509110927581787	0.7341938	Yes	
row_115	Hist1h2ae	na	291	2.1034095287323	0.73813385	Yes	
row_116	Ccnb1	na	306	2.0520644187927246	0.74194366	Yes	
row_117	Cenpe	na	313	2.0452311038970947	0.74594617	Yes	
row_118	Cenpl	na	319	2.0306670665740967	0.7499449	Yes	
row_119	Gcnt1	na	322	2.022219657897949	0.754004	Yes	
row_120	Impa2	na	323	2.021160840988159	0.75811255	Yes	
row_121	Tubb4b	na	330	1.9969903230667114	0.762017	Yes	
row_122	Galk1	na	333	1.9946770668029785	0.76602006	Yes	
row_123	Whsc1	na	348	1.9525583982467651	0.76962763	Yes	
row_124	Matk	na	350	1.9501314163208008	0.77356595	Yes	
row_125	Rilpl2	na	351	1.9476158618927002	0.777525	Yes	
row_126	Gcat	na	353	1.9467030763626099	0.78145635	Yes	
row_127	Marcks	na	354	1.9466888904571533	0.78541356	Yes	
row_128	Ncaph	na	364	1.9229013919830322	0.7890899	Yes	
row_129	Ranbp1	na	374	1.9047420024871826	0.7927294	Yes	
row_130	Cenpa	na	375	1.9042593240737915	0.79660034	Yes	
row_131	Slc39a4	na	378	1.9012243747711182	0.8004134	Yes	
row_132	Axl	na	379	1.8985675573349	0.8042728	Yes	
row_133	Osbpl3	na	382	1.8973174095153809	0.80807793	Yes	
row_134	Zdhhc2	na	387	1.8836172819137573	0.8118036	Yes	
row_135	Gzmb	na	398	1.8455733060836792	0.81529695	Yes	
row_136	Cenpf	na	405	1.824977159500122	0.81885177	Yes	
row_137	Mcm2	na	408	1.8137321472167969	0.822487	Yes	
row_138	2700029M09Rik	na	412	1.8091239929199219	0.82608706	Yes	
row_139	Gmnn	na	440	1.760379433631897	0.8289682	Yes	
row_140	Plxnd1	na	443	1.7581837177276611	0.83249056	Yes	
row_141	Incenp	na	449	1.750566005706787	0.8359199	Yes	
row_142	Kif22	na	452	1.7453826665878296	0.8394162	Yes	
row_143	Cpd	na	473	1.7017054557800293	0.8423589	Yes	
row_144	Ehd1	na	479	1.695862889289856	0.8456771	Yes	
row_145	Erh	na	491	1.6770950555801392	0.84880215	Yes	
row_146	Tyms	na	525	1.6404589414596558	0.85128456	Yes	
row_147	Mybl2	na	528	1.6376760005950928	0.8545619	Yes	
row_148	Ifi30	na	533	1.6326569318771362	0.8577775	Yes	
row_149	RP23-45G16.5	na	534	1.6325455904006958	0.861096	Yes	
row_150	Alyref	na	540	1.6254414319992065	0.86427104	Yes	
row_151	Plk1	na	541	1.6238137483596802	0.8675719	Yes	
row_152	Aurkb	na	569	1.5822780132293701	0.870091	Yes	
row_153	Cdca7	na	579	1.5722452402114868	0.8730546	Yes	
row_154	2700094K13Rik	na	585	1.5650213956832886	0.8761068	Yes	
row_155	Rcc1	na	591	1.5609692335128784	0.87915075	Yes	
row_156	Hmmr	na	594	1.5605108737945557	0.8822713	Yes	
row_157	Pold2	na	603	1.5515172481536865	0.88521856	Yes	
row_158	Fzr1	na	614	1.539820909500122	0.88809043	Yes	
row_159	Nfkb2	na	635	1.5211248397827148	0.890666	Yes	
row_160	Cox5a	na	654	1.5053718090057373	0.8932612	Yes	
row_161	Abhd17a	na	662	1.50059175491333	0.8961308	Yes	
row_162	Spock2	na	670	1.4980862140655518	0.8989953	Yes	
row_163	Vmp1	na	694	1.474020004272461	0.90139765	Yes	
row_164	Kif11	na	698	1.467926025390625	0.90430415	Yes	
row_165	Mcm4	na	700	1.4676182270050049	0.9072616	Yes	
row_166	Aspm	na	703	1.4654133319854736	0.9101888	Yes	
row_167	Ccne1	na	708	1.4588514566421509	0.913051	Yes	
row_168	Got2	na	737	1.425083875656128	0.9152248	Yes	
row_169	Slbp	na	772	1.390124797821045	0.91717255	Yes	
row_170	Cdca5	na	781	1.3837642669677734	0.9197788	Yes	
row_171	Pomp	na	800	1.3687548637390137	0.9220963	Yes	
row_172	Racgap1	na	822	1.3545558452606201	0.92430747	Yes	
row_173	Mmd	na	824	1.3515360355377197	0.927029	Yes	
row_174	Azin1	na	839	1.340358853340149	0.9293921	Yes	
row_175	Higd1a	na	859	1.3274526596069336	0.93159986	Yes	
row_176	Prep	na	958	1.258212685585022	0.9316266	Yes	
row_177	Tjp3	na	969	1.2532577514648438	0.933916	Yes	
row_178	Gtse1	na	1023	1.219538927078247	0.9350263	Yes	
row_179	Nek2	na	1043	1.205489993095398	0.9369861	Yes	
row_180	Rnf26	na	1080	1.1825950145721436	0.9384603	Yes	
row_181	Rfc3	na	1093	1.1734248399734497	0.9405357	Yes	
row_182	Acot7	na	1136	1.1502491235733032	0.94178927	Yes	
row_183	Tipin	na	1198	1.118194341659546	0.94248694	Yes	
row_184	Prdx4	na	1202	1.1160575151443481	0.9446781	Yes	
row_185	Rnaseh2b	na	1228	1.1055060625076294	0.94627976	Yes	
row_186	Cyfip1	na	1235	1.1013544797897339	0.9483636	Yes	
row_187	Etfb	na	1260	1.088657259941101	0.9499568	Yes	
row_188	Pole	na	1265	1.0875396728515625	0.9520642	Yes	
row_189	Eif1ax	na	1333	1.0611859560012817	0.95249104	Yes	
row_190	Slmo2	na	1356	1.0522644519805908	0.9540619	Yes	
row_191	Mapre2	na	1433	1.0195255279541016	0.95417166	Yes	
row_192	Mms22l	na	1511	0.9915160536766052	0.95419866	Yes	
row_193	Carhsp1	na	1655	0.9412094354629517	0.9524189	No	
row_194	Abi2	na	1699	0.9250107407569885	0.9531888	No	
row_195	Fen1	na	1828	0.8879243731498718	0.9516881	No	
row_196	Gstt2	na	1969	0.8396315574645996	0.9497794	No	
row_197	Mast2	na	2172	0.7848097681999207	0.94615805	No	
row_198	Alcam	na	2205	0.7745610475540161	0.94690615	No	
row_199	Dhfr	na	2861	0.6212155222892761	0.9312535	No	
