NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_85	Gm12252	na	14447	0.0	0.25239432	No	
row_86	Gm24715	na	14556	0.0	0.2496052	No	
row_87	Gm12785	na	14809	0.0	0.24309728	No	
row_88	Gm24752	na	14868	0.0	0.24159941	No	
row_89	Gm2930	na	14983	0.0	0.23865536	No	
row_90	Gm12537	na	15856	0.0	0.21613586	No	
row_91	n-R5s130	na	16412	0.0	0.20180291	No	
row_92	Olfr124	na	16567	0.0	0.19782585	No	
row_93	Olfr297	na	17114	0.0	0.18372534	No	
row_94	Gm17542	na	17211	0.0	0.18124613	No	
row_95	Entpd8	na	17432	0.0	0.1755646	No	
row_96	Iqcf1	na	17651	0.0	0.16993472	No	
row_97	Gm19965	na	17876	0.0	0.1641499	No	
row_98	Ctrb1	na	17916	0.0	0.16314273	No	
row_99	Nkain2_1	na	18136	0.0	0.15748702	No	
row_100	Olfr761	na	18205	0.0	0.15573092	No	
row_101	Olfr781	na	18239	0.0	0.15487869	No	
row_102	Olfr715	na	18326	0.0	0.15265773	No	
row_103	Traj15	na	18479	0.0	0.1487323	No	
row_104	Gm7235	na	19188	0.0	0.13044813	No	
row_105	Pramel1	na	19199	0.0	0.13018988	No	
row_106	Gm24918	na	19521	0.0	0.121900015	No	
row_107	Gm22331	na	19711	0.0	0.11701907	No	
row_108	A730020M07Rik	na	20768	0.0	0.08974775	No	
row_109	Abhd15	na	21044	0.0	0.08264585	No	
row_110	Vmn2r-ps42	na	21162	0.0	0.07962431	No	
row_111	Ms4a2	na	21376	0.0	0.07412356	No	
row_112	Gm23640	na	22103	0.0	0.055374525	No	
row_113	Iglv1	na	22425	0.0	0.047084663	No	
row_114	Gm11722	na	22443	0.0	0.046645638	No	
row_115	Calhm3	na	22927	0.0	0.034172107	No	
row_116	Cyp21a2-ps	na	22928	0.0	0.034172107	No	
row_117	Gcnt3	na	23057	0.0	0.030866494	No	
row_118	2610044O15Rik8	na	23392	0.0	0.022240905	No	
row_119	Aox3	na	23515	0.0	0.019090243	No	
row_120	Sry	na	24204	0.0	0.0013225642	No	
row_121	Gm15546	na	24424	0.0	-0.0043331357	No	
row_122	AU015836_1	na	25090	0.0	-0.021506835	No	
row_123	Gm13240	na	25413	0.0	-0.029822523	No	
row_124	Gm13235	na	25554	0.0	-0.033438038	No	
row_125	Gm25207	na	25579	0.0	-0.03405784	No	
row_126	Srsy	na	25698	0.0	-0.037105203	No	
row_127	Tpt1-ps6	na	26043	0.0	-0.045989044	No	
row_128	Lce1g	na	26161	0.0	-0.049010582	No	
row_129	1700029M20Rik	na	26540	0.0	-0.058772475	No	
row_130	Gm25093	na	26564	0.0	-0.05936645	No	
row_131	Gm13064	na	26657	0.0	-0.06174236	No	
row_132	Gm13069	na	26660	0.0	-0.061794013	No	
row_133	Gm5745	na	26731	0.0	-0.06360177	No	
row_134	Gm15762	na	26978	0.0	-0.069954745	No	
row_135	Gm20793	na	27209	0.0	-0.07589453	No	
row_136	n-R5s157	na	27560	0.0	-0.08493331	No	
row_137	RP24-68F22.6	na	27583	0.0	-0.08550146	No	
row_138	Prl2c5	na	27653	0.0	-0.087283395	No	
row_139	Got1l1	na	27995	0.0	-0.096089765	No	
row_140	Olfr1413	na	28029	0.0	-0.09694199	No	
row_141	Olfr1462	na	28106	0.0	-0.0989047	No	
row_142	Olfr1477	na	28114	0.0	-0.09908547	No	
row_143	Olfr1480	na	28122	0.0	-0.09926625	No	
row_144	Gm22804	na	28174	0.0	-0.10058333	No	
row_145	Gm22827	na	28218	0.0	-0.10169381	No	
row_146	Gm22850	na	28473	0.0	-0.10825339	No	
row_147	Gm24322	na	28970	0.0	-0.121062644	No	
row_148	Muc4	na	29240	0.0	-0.1280096	No	
row_149	BC027582	na	29999	0.0	-0.14758503	No	
row_150	Gm14159	na	30167	0.0	-0.15189783	No	
row_151	Gm26137	na	30185	0.0	-0.15233685	No	
row_152	Adad1	na	30272	0.0	-0.15455782	No	
row_153	Skint1	na	30365	0.0	-0.15693372	No	
row_154	Mir1933	na	30419	0.0	-0.15830246	No	
row_155	Gm16863	na	30461	0.0	-0.15936129	No	
row_156	Gm813	na	30917	0.0	-0.17111172	No	
row_157	Mrgpra6	na	30958	0.0	-0.17214473	No	
row_158	Gm4725	na	31253	0.0	-0.1797373	No	
row_159	Gm2058	na	31597	0.0	-0.18859531	No	
row_160	Gm4660	na	31652	0.0	-0.18998988	No	
row_161	Gm24010	na	31849	0.0	-0.1950516	No	
row_162	AC175117.1	na	32367	0.0	-0.20840319	No	
row_163	Spata20	na	32390	0.0	-0.20897134	No	
row_164	Gm14320	na	32407	0.0	-0.20938453	No	
row_165	Gm26398	na	32479	0.0	-0.21121812	No	
row_166	Gm14402	na	32614	0.0	-0.21467867	No	
row_167	Gm26441	na	32672	0.0	-0.21615072	No	
row_168	Pfkl	na	33151	-0.037344422191381454	-0.22744088	No	
row_169	Mios	na	33254	-0.05080721899867058	-0.22864075	No	
row_170	8430419L09Rik	na	33543	-0.08852249383926392	-0.23357938	No	
row_171	Tug1	na	33648	-0.10036716610193253	-0.23343182	No	
row_172	Gid8	na	33843	-0.1258593499660492	-0.23488885	No	
row_173	Nr4a3	na	33853	-0.1264679729938507	-0.23155108	No	
row_174	Zfp868	na	33994	-0.14397594332695007	-0.23110214	No	
row_175	Map1s	na	34029	-0.1484605073928833	-0.22778913	No	
row_176	Tex9	na	34084	-0.15693803131580353	-0.2247533	No	
row_177	Lsm1	na	34174	-0.16980725526809692	-0.22225806	No	
row_178	Zfp661	na	34546	-0.22142565250396729	-0.2255883	No	
row_179	Trub2	na	34670	-0.2349618524312973	-0.22213179	No	
row_180	Tbc1d1	na	34785	-0.2525745630264282	-0.21794564	No	
row_181	Fam178a	na	35023	-0.28885602951049805	-0.21591175	No	
row_182	Cystm1	na	35155	-0.3076963722705841	-0.21060853	No	
row_183	Etaa1	na	35213	-0.3157569169998169	-0.20316671	No	
row_184	Rpl12	na	35862	-0.3903535008430481	-0.20888165	No	
row_185	H2-Q5	na	35909	-0.3986518681049347	-0.19881561	No	
row_186	Zxda	na	36132	-0.4331967830657959	-0.19231959	No	
row_187	Trpm1	na	36261	-0.4494641423225403	-0.18293677	No	
row_188	Gm6505	na	36268	-0.4504389464855194	-0.17037576	No	
row_189	Gpr97	na	36399	-0.4736379086971283	-0.16036217	No	
row_190	Sgsm2	na	36424	-0.4766989052295685	-0.14752471	No	
row_191	Fgfrl1	na	37063	-0.5542939305305481	-0.14835334	No	
row_192	Gm16008	na	37519	-0.6415972113609314	-0.14199139	No	
row_193	Gon4l	na	37568	-0.654892086982727	-0.12474332	No	
row_194	1810013L24Rik	na	37657	-0.6810921430587769	-0.10778861	No	
row_195	Nr6a1	na	37769	-0.7104509472846985	-0.090599075	No	
row_196	Atg10	na	37908	-0.7575005888938904	-0.072778605	No	
row_197	Ern1	na	38124	-0.8469153642654419	-0.054422475	No	
row_198	Gm129	na	38224	-0.8854050636291504	-0.03198406	No	
row_199	1700025G04Rik	na	38830	-1.769680380821228	0.0023500475	No	
