NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_41	Etf1	na	329	1.5405857563018799	0.39104193	Yes	
row_42	Prdx1	na	341	1.522075891494751	0.39729822	Yes	
row_43	Lcorl	na	353	1.4997413158416748	0.40345854	Yes	
row_44	Rgs16	na	364	1.491112470626831	0.40960756	Yes	
row_45	Pnkd	na	366	1.486578106880188	0.41596955	Yes	
row_46	Anp32e	na	376	1.4725961685180664	0.42206487	Yes	
row_47	Prdm1	na	382	1.4618103504180908	0.42821714	Yes	
row_48	Bmp7	na	397	1.4434318542480469	0.43405798	Yes	
row_49	Sdhd	na	404	1.4226197004318237	0.44001603	Yes	
row_50	Spag7	na	407	1.414718747138977	0.4460434	Yes	
row_51	Calhm2	na	408	1.4136321544647217	0.45211777	Yes	
row_52	Rangap1	na	423	1.392014741897583	0.4577377	Yes	
row_53	Egln3	na	425	1.3909977674484253	0.463689	Yes	
row_54	Timm13	na	427	1.3878344297409058	0.46962667	Yes	
row_55	Phgdh	na	432	1.3833640813827515	0.47546768	Yes	
row_56	Syt11	na	447	1.368358850479126	0.48098597	Yes	
row_57	Aldoa	na	450	1.363806128501892	0.48679456	Yes	
row_58	Phactr2	na	454	1.3603755235671997	0.49256262	Yes	
row_59	Grn	na	456	1.3581587076187134	0.4983728	Yes	
row_60	Pif1	na	501	1.31059730052948	0.5028681	Yes	
row_61	Gm10259	na	510	1.3045741319656372	0.5082673	Yes	
row_62	Arl5a	na	518	1.2951236963272095	0.5136516	Yes	
row_63	Stra13	na	530	1.2767870426177979	0.5188539	Yes	
row_64	Bcl7c	na	533	1.2740943431854248	0.52427703	Yes	
row_65	Ap3s1	na	537	1.2697787284851074	0.52965575	Yes	
row_66	Naa50	na	540	1.263411521911621	0.535033	Yes	
row_67	Kif14	na	542	1.2621009349822998	0.5404304	Yes	
row_68	Dnmt1	na	553	1.2516082525253296	0.5455503	Yes	
row_69	Dtymk	na	565	1.2444781064987183	0.55061376	Yes	
row_70	Ahnak	na	567	1.2422024011611938	0.55592567	Yes	
row_71	Snrpd2	na	574	1.2397456169128418	0.56109786	Yes	
row_72	Atp5g3	na	583	1.226869821548462	0.5661631	Yes	
row_73	Gadd45b	na	592	1.217729091644287	0.5711891	Yes	
row_74	Ptpn7	na	616	1.1970831155776978	0.57573897	Yes	
row_75	Ckap5	na	632	1.189078688621521	0.5804611	Yes	
row_76	Cdc6	na	648	1.178548812866211	0.5851379	Yes	
row_77	Kdelr2	na	666	1.1657294034957886	0.589708	Yes	
row_78	Hspa5	na	673	1.161786437034607	0.59454525	Yes	
row_79	Lrba	na	692	1.14474356174469	0.5989993	Yes	
row_80	Manf	na	705	1.1369985342025757	0.6035751	Yes	
row_81	Lamc1	na	708	1.1361948251724243	0.60840565	Yes	
row_82	Ywhae	na	732	1.1201295852661133	0.6126249	Yes	
row_83	Rnpep	na	749	1.1134693622589111	0.6169962	Yes	
row_84	Litaf	na	782	1.0912456512451172	0.6208589	Yes	
row_85	Shcbp1	na	791	1.0883680582046509	0.625329	Yes	
row_86	Cnbd2	na	830	1.066795825958252	0.6289317	Yes	
row_87	Snrnp25	na	849	1.060028076171875	0.6330218	Yes	
row_88	Timp2	na	853	1.0589137077331543	0.63749444	Yes	
row_89	Pcyox1l	na	856	1.058563232421875	0.64199144	Yes	
row_90	Ube2n	na	874	1.053313136100769	0.64607847	Yes	
row_91	Pepd	na	907	1.0387464761734009	0.64971554	Yes	
row_92	Capns1	na	911	1.0366519689559937	0.65409255	Yes	
row_93	Stk35	na	929	1.0266615152359009	0.6580651	Yes	
row_94	Kif2c	na	936	1.024193525314331	0.66231114	Yes	
row_95	Ddx1	na	937	1.0232423543930054	0.666708	Yes	
row_96	Arpc4	na	956	1.0157599449157715	0.6706078	Yes	
row_97	Ubl3	na	978	1.0063974857330322	0.67438996	Yes	
row_98	Tkt	na	981	1.004078984260559	0.6786529	Yes	
row_99	Cmc2	na	992	0.9987813234329224	0.6826864	Yes	
row_100	Ybx3	na	995	0.9984091520309448	0.6869249	Yes	
row_101	Myo1e	na	1020	0.9894598126411438	0.69055676	Yes	
row_102	2610318N02Rik	na	1071	0.9718198776245117	0.6934414	Yes	
row_103	Dek	na	1073	0.9712628126144409	0.6975891	Yes	
row_104	Nacc1	na	1115	0.9493398666381836	0.70060956	Yes	
row_105	Abracl	na	1118	0.9482970237731934	0.70463276	Yes	
row_106	Larp1b_1	na	1119	0.948142945766449	0.7087069	Yes	
row_107	H2afv	na	1190	0.9201914668083191	0.7108532	Yes	
row_108	Fignl1	na	1196	0.9186153411865234	0.7146714	Yes	
row_109	Tmem160	na	1197	0.9178054332733154	0.7186152	Yes	
row_110	Ccp110	na	1208	0.913074791431427	0.7222804	Yes	
row_111	Ckb	na	1226	0.9075664281845093	0.72574115	Yes	
row_112	Casp1	na	1227	0.9072737097740173	0.7296397	Yes	
row_113	Rfc5	na	1228	0.9069766402244568	0.733537	Yes	
row_114	Ndufb9	na	1255	0.8964881896972656	0.73671776	Yes	
row_115	Bcl2a1b	na	1271	0.8906465172767639	0.7401575	Yes	
row_116	Pola1	na	1279	0.8878028392791748	0.7437916	Yes	
row_117	Gm14005	na	1282	0.8857654333114624	0.7475461	Yes	
row_118	Lgmn	na	1289	0.8838459849357605	0.751189	Yes	
row_119	Pdcd1lg2	na	1298	0.881140410900116	0.7547686	Yes	
row_120	Pold3	na	1345	0.8639917969703674	0.7572932	Yes	
row_121	Fdps	na	1363	0.8574034571647644	0.76053846	Yes	
row_122	Ehd4	na	1364	0.8572734594345093	0.76422215	Yes	
row_123	Blmh	na	1374	0.8524004817008972	0.7676525	Yes	
row_124	Dnajc9	na	1377	0.8512020707130432	0.7712585	Yes	
row_125	Klf10	na	1382	0.8488687872886658	0.77480274	Yes	
row_126	C330027C09Rik	na	1392	0.8460360765457153	0.77820575	Yes	
row_127	Polr3k	na	1410	0.8406972289085388	0.78137916	Yes	
row_128	Cdk2ap1	na	1412	0.8399874567985535	0.7849628	Yes	
row_129	Mid1ip1	na	1431	0.8327047824859619	0.78807604	Yes	
row_130	Slc25a39	na	1450	0.8255298137664795	0.7911585	Yes	
row_131	Clstn1	na	1458	0.8211649656295776	0.79450625	Yes	
row_132	Nup93	na	1489	0.81041020154953	0.7972138	Yes	
row_133	Sgol1	na	1502	0.8067413568496704	0.80037045	Yes	
row_134	Dera	na	1537	0.7969247102737427	0.8029168	Yes	
row_135	Mif4gd	na	1553	0.7900691032409668	0.80592436	Yes	
row_136	Gna15	na	1562	0.7859340906143188	0.8090949	Yes	
row_137	Sfxn1	na	1596	0.773010790348053	0.81156427	Yes	
row_138	Prr11	na	1601	0.7711967825889587	0.8147748	Yes	
row_139	Cbx5	na	1608	0.7700905799865723	0.81792897	Yes	
row_140	Tnfaip8_1	na	1617	0.7686383128166199	0.8210252	Yes	
row_141	Hras	na	1625	0.7670363187789917	0.82414037	Yes	
row_142	Gm10143	na	1639	0.7613092660903931	0.82707596	Yes	
row_143	Ppme1	na	1649	0.7543581128120422	0.830085	Yes	
row_144	Mthfd1l	na	1654	0.7522153258323669	0.833214	Yes	
row_145	Rnh1	na	1660	0.7505409717559814	0.8363099	Yes	
row_146	Pgam1	na	1750	0.7207174897193909	0.8371084	Yes	
row_147	Naa38	na	1765	0.7180424928665161	0.83983225	Yes	
row_148	Kif20a	na	1847	0.6977152228355408	0.84073853	Yes	
row_149	Mafg_1	na	1905	0.6881211996078491	0.84222335	Yes	
row_150	Lsm6	na	1944	0.6782269477844238	0.8441563	Yes	
row_151	Slc43a3	na	1965	0.6748929023742676	0.8465398	Yes	
row_152	Pcna	na	1971	0.6732368469238281	0.8493036	Yes	
row_153	Topbp1	na	1972	0.6732280254364014	0.85219646	Yes	
row_154	Gtf2h4	na	2007	0.6676188707351685	0.85418713	Yes	
row_155	Ahi1	na	2012	0.6666214466094971	0.8569483	Yes	
row_156	Kif20b	na	2034	0.6658521890640259	0.8592671	Yes	
row_157	Lamp2	na	2072	0.6558040380477905	0.8611296	Yes	
row_158	Pnp	na	2078	0.6541014313697815	0.86381114	Yes	
row_159	Ahcy	na	2094	0.6500463485717773	0.866217	Yes	
row_160	Ebi3	na	2112	0.6461092233657837	0.8685543	Yes	
row_161	E2f1	na	2125	0.643773078918457	0.8710107	Yes	
row_162	Ect2	na	2133	0.6408994197845459	0.87358385	Yes	
row_163	Nhp2	na	2148	0.6379632949829102	0.8759636	Yes	
row_164	Dhrs1	na	2171	0.6328303217887878	0.87811476	Yes	
row_165	Cenpn	na	2243	0.6188769936561584	0.87894046	Yes	
row_166	Itfg3	na	2246	0.6179974675178528	0.88154435	Yes	
row_167	Spc25	na	2277	0.6102266311645508	0.88339174	Yes	
row_168	Bora	na	2311	0.6030336022377014	0.88513076	Yes	
row_169	Uqcc2	na	2314	0.6029164791107178	0.8876698	Yes	
row_170	Cenph	na	2320	0.6016235947608948	0.8901259	Yes	
row_171	Idh3a	na	2323	0.6013100147247314	0.89265805	Yes	
row_172	Maged1	na	2339	0.5994065403938293	0.8948463	Yes	
row_173	Espl1	na	2366	0.5922143459320068	0.8967196	Yes	
row_174	Gsr	na	2393	0.5848355889320374	0.8985612	Yes	
row_175	P4hb	na	2402	0.5829012989997864	0.9008593	Yes	
row_176	Pgp	na	2406	0.5825697183609009	0.90328515	Yes	
row_177	Tbc1d31	na	2568	0.5616748929023743	0.9015408	Yes	
row_178	Ccdc34	na	2576	0.5609384775161743	0.9037704	Yes	
row_179	Tnfrsf8	na	2887	0.5420703291893005	0.8980938	No	
row_180	Ctnna1	na	3033	0.532719612121582	0.8966383	No	
row_181	Dars2	na	3158	0.5224119424819946	0.8956808	No	
row_182	Parpbp	na	3422	0.49691110849380493	0.891024	No	
row_183	Mrps30	na	3481	0.48916998505592346	0.8916281	No	
row_184	Bard1	na	3486	0.4879680871963501	0.8936216	No	
row_185	Ripk3	na	3583	0.4749506115913391	0.89318323	No	
row_186	Ccdc167	na	3615	0.4695325791835785	0.89440024	No	
row_187	Crem	na	3768	0.45444944500923157	0.8924276	No	
row_188	Unc119	na	3812	0.44697305560112	0.89323777	No	
row_189	Hmbs	na	3823	0.4451241195201874	0.8948922	No	
row_190	Paqr4	na	4123	0.41146448254585266	0.88893855	No	
row_191	Mesdc1	na	4174	0.4009930193424225	0.8893704	No	
row_192	Rad51	na	4336	0.37492385506629944	0.88682353	No	
row_193	Lrrc59	na	4490	0.3487285077571869	0.8843708	No	
row_194	Hist1h4i	na	4832	0.32854852080345154	0.8769762	No	
row_195	E2f2	na	5390	0.24385058879852295	0.8636395	No	
row_196	Mcm7	na	6246	0.1323632150888443	0.84212774	No	
row_197	Pdk3	na	6280	0.12874513864517212	0.8418287	No	
row_198	Il12rb1	na	33756	-0.11389164626598358	0.13277315	No	
row_199	Dlgap5	na	33932	-0.13679200410842896	0.12884153	No	
