NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_79	Rgs4	na	15506	0.0	0.1750259	No	
row_80	Gm12508	na	15651	0.0	0.17130709	No	
row_81	Rps10-ps3	na	15684	0.0	0.17048068	No	
row_82	Gm24610	na	16249	0.0	0.15591532	No	
row_83	n-R5s142	na	16439	0.0	0.15103437	No	
row_84	H2-M10.5	na	16495	0.0	0.14961399	No	
row_85	Olfr142	na	16612	0.0	0.14661828	No	
row_86	Gm17023	na	16961	0.0	0.13763113	No	
row_87	Olfr267	na	17092	0.0	0.13427387	No	
row_88	1700084J12Rik	na	17124	0.0	0.13347329	No	
row_89	Zscan4c	na	17410	0.0	0.12611313	No	
row_90	Spag11b	na	17850	0.0	0.11477591	No	
row_91	Serpinb10_1	na	18149	0.0	0.10708003	No	
row_92	Olfr769	na	18215	0.0	0.10540139	No	
row_93	Olfr711	na	18310	0.0	0.10297383	No	
row_94	Gm22642	na	18828	0.0	0.08962225	No	
row_95	Olfr853	na	18931	0.0	0.086988084	No	
row_96	Gm12946	na	19490	0.0	0.07257767	No	
row_97	Gm10375	na	19558	0.0	0.07084739	No	
row_98	Gm22327	na	19613	0.0	0.06945284	No	
row_99	Krtdap	na	19687	0.0	0.0675676	No	
row_100	Rbpsuh-ps1	na	19750	0.0	0.06596644	No	
row_101	Vmn1r55	na	20318	0.0	0.051323604	No	
row_102	Vmn1r46	na	20348	0.0	0.05057468	No	
row_103	Rasgrf1	na	20876	0.0	0.03696484	No	
row_104	Gm20475	na	20886	0.0	0.036732417	No	
row_105	Cngb3	na	20909	0.0	0.036164265	No	
row_106	Gm23896	na	21233	0.0	0.027822753	No	
row_107	Psg18	na	21290	0.0	0.026376547	No	
row_108	Gm11934	na	21425	0.0	0.022915982	No	
row_109	Zfp354b	na	21458	0.0	0.022089578	No	
row_110	Gpr12	na	21461	0.0	0.022037927	No	
row_111	Gm8508	na	21882	0.0	0.01119138	No	
row_112	5830411N06Rik	na	21886	0.0	0.011113904	No	
row_113	Gm23771	na	22500	0.0	-0.0047168895	No	
row_114	4930509E16Rik	na	22706	0.0	-0.010011038	No	
row_115	mmu-mir-6995	na	22881	0.0	-0.014504608	No	
row_116	Rp1l1	na	22925	0.0	-0.015615087	No	
row_117	Gm21754	na	23109	0.0	-0.020341083	No	
row_118	CR974451.1	na	23411	0.0	-0.028114442	No	
row_119	Tcrg-C1	na	23493	0.0	-0.030206276	No	
row_120	AC102758.1	na	23613	0.0	-0.033279464	No	
row_121	Nwd1	na	23695	0.0	-0.0353713	No	
row_122	RP24-282D16.5	na	23728	0.0	-0.036197703	No	
row_123	Helt	na	23931	0.0	-0.041414376	No	
row_124	Scnn1a	na	24347	0.0	-0.052131798	No	
row_125	Slc4a4	na	24363	0.0	-0.052519172	No	
row_126	Gm15567	na	24451	0.0	-0.05476596	No	
row_127	Gm15160	na	24564	0.0	-0.05765837	No	
row_128	Spp1	na	25003	0.0	-0.06896977	No	
row_129	9130208D14Rik	na	25004	0.0	-0.06896977	No	
row_130	BC053393	na	25314	0.0	-0.07694973	No	
row_131	Gm25282	na	25693	0.0	-0.08671162	No	
row_132	Gm25335	na	26058	0.0	-0.09611197	No	
row_133	1110025L11Rik	na	26554	0.0	-0.1088954	No	
row_134	Gm13045	na	26617	0.0	-0.11049655	No	
row_135	Gm15786	na	26837	0.0	-0.11615225	No	
row_136	TUG1_3	na	26957	0.0	-0.11922544	No	
row_137	n-R5s159	na	27559	0.0	-0.13474633	No	
row_138	C230034O21Rik	na	27803	0.0	-0.14102183	No	
row_139	Gm22789	na	27880	0.0	-0.14298454	No	
row_140	Gm9312	na	28131	0.0	-0.14944082	No	
row_141	Olfr655	na	28175	0.0	-0.1505513	No	
row_142	Gm19246	na	28360	0.0	-0.15530312	No	
row_143	Gm22832	na	28408	0.0	-0.15651691	No	
row_144	Gm26957	na	28922	0.0	-0.16976519	No	
row_145	Vmn1r-ps125	na	29302	0.0	-0.1795529	No	
row_146	Gm26031	na	29583	0.0	-0.18678394	No	
row_147	Gm14082	na	29597	0.0	-0.18711966	No	
row_148	Magea1	na	29842	0.0	-0.19342099	No	
row_149	Gm14170	na	30035	0.0	-0.19837941	No	
row_150	Gm14162	na	30136	0.0	-0.20096192	No	
row_151	Gm26202	na	30346	0.0	-0.20635937	No	
row_152	Mir1952	na	30369	0.0	-0.20692752	No	
row_153	Tmed11	na	30520	0.0	-0.21080129	No	
row_154	Mir423	na	30962	0.0	-0.22219017	No	
row_155	Actr3b	na	31134	0.0	-0.22660626	No	
row_156	Igkv4-50	na	31136	0.0	-0.22663209	No	
row_157	Gm14572	na	31458	0.0	-0.23492195	No	
row_158	Gm26587	na	31486	0.0	-0.23561923	No	
row_159	Gm14543	na	31522	0.0	-0.2365231	No	
row_160	Gm12063	na	31867	0.0	-0.24540694	No	
row_161	A630023A22Rik	na	31875	0.0	-0.24558772	No	
row_162	Gm26268	na	32141	0.0	-0.25243136	No	
row_163	Wdr20b	na	32256	0.0	-0.25537544	No	
row_164	1700055N04Rik	na	32282	0.0	-0.25602105	No	
row_165	Gm14474	na	32739	0.0	-0.26779732	No	
row_166	Fam89b	na	32929	-0.013634569942951202	-0.2722787	No	
row_167	Pcgf3	na	32947	-0.01627361960709095	-0.27224085	No	
row_168	Ireb2	na	33152	-0.03748319298028946	-0.27641076	No	
row_169	Gm3468	na	33431	-0.07236888259649277	-0.2814694	No	
row_170	Ilkap	na	33442	-0.0746346265077591	-0.27954054	No	
row_171	Fxn	na	33604	-0.09622454643249512	-0.28087857	No	
row_172	5830415F09Rik	na	33851	-0.1263204962015152	-0.2835298	No	
row_173	Hsf4	na	33852	-0.12642644345760345	-0.27982494	No	
row_174	Naca	na	33855	-0.1266779750585556	-0.27616438	No	
row_175	40793	na	34150	-0.1667725294828415	-0.27886978	No	
row_176	Stk16	na	34178	-0.17000900208950043	-0.27458504	No	
row_177	Mycbp2	na	34422	-0.20260871946811676	-0.2749232	No	
row_178	Mapk7	na	34806	-0.25640740990638733	-0.27730036	No	
row_179	Cdc40	na	34807	-0.25668179988861084	-0.26977846	No	
row_180	Gimap6	na	35078	-0.2965411841869354	-0.26806128	No	
row_181	Gm16386	na	35472	-0.3483627736568451	-0.26800197	No	
row_182	Crkl	na	35779	-0.3763178586959839	-0.2648767	No	
row_183	Fam63b	na	35844	-0.38717761635780334	-0.2551835	No	
row_184	Nsmce1	na	36014	-0.41284695267677307	-0.24744968	No	
row_185	5330417C22Rik	na	36146	-0.4346368610858917	-0.23809598	No	
row_186	Ccdc126	na	36168	-0.4356752336025238	-0.22587112	No	
row_187	Cpeb3	na	36209	-0.4399319589138031	-0.21401216	No	
row_188	9430097D07Rik	na	36406	-0.4736379086971283	-0.2051942	No	
row_189	Msrb2	na	36774	-0.5281499624252319	-0.1991949	No	
row_190	Trappc11	na	37026	-0.5519769787788391	-0.18950163	No	
row_191	Gm12586	na	37101	-0.5570217967033386	-0.1750895	No	
row_192	Mea1	na	37299	-0.5781301259994507	-0.16323528	No	
row_193	Rprd2	na	37340	-0.5886906981468201	-0.14701705	No	
row_194	Fam53a	na	37797	-0.7210133671760559	-0.13766442	No	
row_195	Tet3	na	38459	-1.0270272493362427	-0.124638386	No	
row_196	Gpatch2l	na	38514	-1.0718287229537964	-0.094623625	No	
row_197	Notch2	na	38600	-1.1514288187026978	-0.06307682	No	
row_198	1110002L01Rik	na	38611	-1.1663931608200073	-0.029154595	No	
row_199	Numa1	na	38679	-1.267195463180542	0.0062495456	No	
